#sim_number, id, t_peak, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
3605 , 330751 , 62.89909 , 8.03951 , 17.59477 , 263.92156 , 14.30925 , 5.62766 , 0.00000 , 52.78431 , 2.80280 , 1.00000 , 0.81867 , 11.38997
3606 , 377504 , 231.77489 , 10.38199 , 7.43535 , 111.53028 , 3.64531 , 7.26739 , 0.00000 , 22.30606 , 3.32913 , 1.00000 , 0.84026 , 14.47836
3607 , 367503 , 21.40619 , 8.22099 , 17.80730 , 267.10952 , 28.15119 , 5.75469 , 0.00000 , 53.42190 , 0.01115 , 1.00000 , 0.81194 , 16.01972
3608 , 483067 , 63.28435 , 12.76030 , 18.70979 , 280.64681 , 22.36688 , 8.93221 , 0.00000 , 56.12936 , 2.31399 , 1.00000 , 0.91722 , 27.14760
3609 , 221850 , 260.11908 , 9.51909 , 9.07864 , 136.17954 , 77.06717 , 6.66336 , 0.00000 , 27.23591 , 5.62862 , 1.00000 , 0.81237 , 23.35556
3610 , 416215 , 31.71304 , 8.66795 , 13.99415 , 209.91225 , 22.92233 , 6.06756 , 0.00000 , 41.98245 , 5.09609 , 1.00000 , 0.86241 , 23.07831
3611 , 686027 , 265.48869 , 11.91264 , 11.06010 , 165.90145 , 4.74988 , 8.33885 , 0.00000 , 33.18029 , 3.26227 , 1.00000 , 0.93926 , 14.99590
3612 , 284170 , 62.72234 , 11.97085 , 12.03287 , 180.49303 , 32.23732 , 8.37959 , 0.00000 , 36.09861 , 0.31930 , 1.00000 , 0.96582 , 18.63617
3613 , 577797 , 244.66783 , 12.28464 , 13.07969 , 196.19541 , 70.21180 , 8.59925 , 0.00000 , 39.23908 , 5.52749 , 1.00000 , 0.95563 , 11.90491
3614 , 54137 , 212.15904 , 10.26298 , 8.95323 , 134.29844 , 4.72763 , 7.18408 , 0.00000 , 26.85969 , 5.86799 , 1.00000 , 0.84785 , 18.47460
3615 , 887636 , 38.12829 , 11.77571 , 12.32386 , 184.85786 , 16.20216 , 8.24300 , 0.00000 , 36.97157 , 5.68013 , 1.00000 , 0.91555 , 26.12375
3616 , 936718 , 385.94451 , 7.42346 , 6.91371 , 103.70562 , 83.92979 , 5.19642 , 0.00000 , 20.74112 , 1.91206 , 1.00000 , 0.81878 , 18.88174
3617 , 392673 , 102.68132 , 11.88007 , 16.00256 , 240.03847 , 21.91192 , 8.31605 , 0.00000 , 48.00769 , 2.17510 , 1.00000 , 0.89640 , 10.03337
3618 , 975736 , 233.59420 , 11.39932 , 9.36986 , 140.54788 , 78.74027 , 7.97952 , 0.00000 , 28.10958 , 4.09846 , 1.00000 , 0.84624 , 19.95672
3619 , 728446 , 142.83605 , 9.00378 , 17.34449 , 260.16737 , 10.71451 , 6.30265 , 0.00000 , 52.03347 , 5.91842 , 1.00000 , 0.90540 , 19.12704
3620 , 535126 , 294.30185 , 8.80301 , 9.99679 , 149.95184 , 31.51570 , 6.16211 , 0.00000 , 29.99037 , 4.21690 , 2.00000 , 0.90286 , 12.17645
3621 , 887967 , 28.35951 , 11.22754 , 14.32503 , 214.87541 , 63.69177 , 7.85928 , 0.00000 , 42.97508 , 2.05683 , 2.00000 , 0.88811 , 13.18544
3622 , 481745 , 105.81843 , 9.36676 , 18.13525 , 272.02880 , 30.65902 , 6.55673 , 0.00000 , 54.40576 , 2.83351 , 2.00000 , 0.85171 , 10.32342
3623 , 754943 , 78.36006 , 5.47014 , 18.49962 , 277.49433 , 20.33028 , 3.82910 , 0.00000 , 55.49887 , 2.66637 , 2.00000 , 0.94071 , 18.74477
3624 , 618098 , 90.99939 , 12.07438 , 12.28634 , 184.29513 , 22.66603 , 8.45207 , 0.00000 , 36.85903 , 0.68401 , 2.00000 , 0.97092 , 9.74397
3625 , 534709 , 183.43024 , 7.06593 , 11.59308 , 173.89621 , 98.37033 , 4.94615 , 0.00000 , 34.77924 , 2.26312 , 2.00000 , 0.95664 , 11.94567
3626 , 869957 , 82.47081 , 10.16825 , 10.79588 , 161.93813 , 79.80394 , 7.11777 , 0.00000 , 32.38763 , 0.15279 , 2.00000 , 0.84841 , 17.94519
3627 , 831160 , 109.00224 , 9.70462 , 18.64050 , 279.60744 , 38.06594 , 6.79323 , 0.00000 , 55.92149 , 1.73895 , 2.00000 , 0.97321 , 13.65923
3628 , 968393 , 183.22985 , 9.01499 , 15.14701 , 227.20511 , 46.88228 , 6.31049 , 0.00000 , 45.44102 , 2.34216 , 2.00000 , 0.94548 , 19.74777
3629 , 854337 , 99.28656 , 7.46010 , 16.20574 , 243.08605 , 52.21451 , 5.22207 , 0.00000 , 48.61721 , 2.02205 , 2.00000 , 0.93005 , 24.91408
3630 , 575148 , 63.08372 , 9.90956 , 16.27997 , 244.19952 , 48.72136 , 6.93669 , 0.00000 , 48.83990 , 0.90909 , 2.00000 , 0.92075 , 16.45270
3631 , 320860 , 116.48341 , 5.80700 , 8.55563 , 128.33451 , 99.35579 , 4.06490 , 0.00000 , 25.66690 , 3.03604 , 2.00000 , 0.87073 , 15.55739
3632 , 294407 , 80.70109 , 9.39042 , 18.68832 , 280.32481 , 36.99750 , 6.57329 , 0.00000 , 56.06496 , 5.53893 , 2.00000 , 0.91319 , 7.39672
3633 , 610575 , 258.17411 , 9.06251 , 11.80322 , 177.04833 , 65.76165 , 6.34376 , 0.00000 , 35.40967 , 2.43304 , 2.00000 , 0.86222 , 17.98323
3634 , 442434 , 267.06894 , 6.21562 , 11.22379 , 168.35686 , 92.18589 , 4.35093 , 0.00000 , 33.67137 , 0.61865 , 2.00000 , 0.81569 , 14.35090
3635 , 734829 , 149.70972 , 11.91916 , 16.77614 , 251.64206 , 70.98291 , 8.34341 , 0.00000 , 50.32841 , 5.44013 , 2.00000 , 0.94618 , 17.59809
3636 , 115862 , 204.83186 , 6.27847 , 9.35953 , 140.39292 , 4.77645 , 4.39493 , 0.00000 , 28.07858 , 5.43118 , 2.00000 , 0.83010 , 8.72196
3637 , 711796 , 121.65501 , 10.87693 , 6.98418 , 104.76277 , 19.68454 , 7.61385 , 0.00000 , 20.95255 , 0.52639 , 2.00000 , 0.96958 , 18.28705
3638 , 946133 , 206.50311 , 9.39767 , 15.99171 , 239.87563 , 45.77071 , 6.57837 , 0.00000 , 47.97513 , 0.68230 , 2.00000 , 0.87689 , 20.85129
3639 , 519165 , 316.71231 , 6.93790 , 9.10218 , 136.53266 , 38.79381 , 4.85653 , 0.00000 , 27.30653 , 5.96099 , 2.00000 , 0.94461 , 17.53060
3640 , 981221 , 212.99085 , 9.41760 , 16.32103 , 244.81545 , 75.94287 , 6.59232 , 0.00000 , 48.96309 , 5.03510 , 3.00000 , 0.96693 , 17.93270
3641 , 404267 , 121.33936 , 9.93687 , 16.50417 , 247.56248 , 99.90663 , 6.95581 , 0.00000 , 49.51250 , 5.65270 , 3.00000 , 0.90651 , 7.74280
3642 , 831382 , 80.88235 , 12.46049 , 18.14029 , 272.10435 , 98.49854 , 8.72234 , 0.00000 , 54.42087 , 1.08795 , 3.00000 , 0.81161 , 16.97681
3643 , 143249 , 77.77021 , 8.93467 , 13.53879 , 203.08187 , 88.35773 , 6.25427 , 0.00000 , 40.61637 , 2.16180 , 3.00000 , 0.82155 , 16.44188
3644 , 54027 , 86.51330 , 9.34373 , 13.04478 , 195.67172 , 62.94624 , 6.54061 , 0.00000 , 39.13434 , 3.51685 , 3.00000 , 0.91416 , 22.36565
3645 , 345559 , 288.41958 , 10.11656 , 13.55134 , 203.27017 , 96.47661 , 7.08159 , 0.00000 , 40.65403 , 1.89304 , 3.00000 , 0.97251 , 14.68441
3646 , 521595 , 14.03348 , 9.14978 , 15.57447 , 233.61710 , 9.98999 , 6.40484 , 0.00000 , 46.72342 , 4.26372 , 3.00000 , 0.96725 , 18.24476
3647 , 796432 , 85.39048 , 11.96280 , 8.49405 , 127.41070 , 57.61638 , 8.37396 , 0.00000 , 25.48214 , 1.27561 , 3.00000 , 0.81279 , 10.71567
3648 , 319153 , 49.69719 , 9.04168 , 17.07486 , 256.12293 , 64.27586 , 6.32918 , 0.00000 , 51.22459 , 5.81409 , 3.00000 , 0.97771 , 16.85065
3649 , 491787 , 192.80183 , 12.08957 , 13.30696 , 199.60433 , 20.41506 , 8.46270 , 0.00000 , 39.92087 , 1.61765 , 3.00000 , 0.87070 , 22.77944
3650 , 332472 , 134.33279 , 10.62580 , 19.65903 , 294.88542 , 87.05634 , 7.43806 , 0.00000 , 58.97708 , 3.85508 , 3.00000 , 0.88015 , 23.25929
3651 , 420272 , 112.28798 , 8.05580 , 19.75072 , 296.26076 , 24.74528 , 5.63906 , 0.00000 , 59.25215 , 2.69592 , 3.00000 , 0.95955 , 20.63420
3652 , 368857 , 220.14865 , 13.44961 , 12.62074 , 189.31104 , 89.17570 , 9.41473 , 0.00000 , 37.86221 , 4.89499 , 3.00000 , 0.91459 , 14.72367
3653 , 742585 , 136.64901 , 5.64369 , 18.68900 , 280.33500 , 64.37783 , 3.95058 , 0.00000 , 56.06700 , 0.40850 , 3.00000 , 0.83187 , 9.34107
3654 , 259781 , 252.32496 , 8.66026 , 10.93691 , 164.05368 , 80.68615 , 6.06218 , 0.00000 , 32.81074 , 5.91662 , 3.00000 , 0.96742 , 19.73012
3655 , 501992 , 68.20179 , 11.54483 , 18.82711 , 282.40665 , 30.28796 , 8.08138 , 0.00000 , 56.48133 , 0.28940 , 3.00000 , 0.83576 , 15.36013
3656 , 308059 , 354.95804 , 6.85108 , 9.48252 , 142.23775 , 21.21366 , 4.79575 , 0.00000 , 28.44755 , 6.18704 , 3.00000 , 0.93521 , 18.38183
3657 , 854569 , 353.48207 , 13.29952 , 8.26493 , 123.97391 , 86.62976 , 9.30966 , 0.00000 , 24.79478 , 2.33766 , 3.00000 , 0.89113 , 17.69606
3658 , 500638 , 66.88156 , 9.77812 , 17.77399 , 266.60980 , 97.13379 , 6.84468 , 0.00000 , 53.32196 , 0.54427 , 3.00000 , 0.82271 , 10.53027
3659 , 334514 , 134.69683 , 12.64630 , 12.73054 , 190.95809 , 95.99881 , 8.85241 , 0.00000 , 38.19162 , 0.68885 , 3.00000 , 0.97650 , 17.56140
3660 , 247680 , 172.90109 , 9.67749 , 13.04425 , 195.66374 , 34.11860 , 6.77424 , 0.00000 , 39.13275 , 2.26149 , 4.00000 , 0.90877 , 13.30615
3661 , 575880 , 262.03890 , 8.67852 , 15.56641 , 233.49612 , 35.43289 , 6.07496 , 0.00000 , 46.69922 , 0.69246 , 4.00000 , 0.95016 , 17.01131
3662 , 24189 , 22.71390 , 10.22803 , 14.49544 , 217.43157 , 56.25165 , 7.15962 , 0.00000 , 43.48631 , 5.38576 , 4.00000 , 0.98316 , 19.93732
3663 , 643092 , 377.81229 , 5.33786 , 6.97909 , 104.68637 , 2.29554 , 3.73650 , 0.00000 , 20.93727 , 2.75331 , 4.00000 , 0.84216 , 20.53922
3664 , 697399 , 247.62474 , 7.52843 , 14.81691 , 222.25360 , 97.10923 , 5.26990 , 0.00000 , 44.45072 , 4.39612 , 4.00000 , 0.83388 , 16.46701
3665 , 39549 , 180.08302 , 12.54169 , 16.01409 , 240.21138 , 10.06271 , 8.77918 , 0.00000 , 48.04228 , 2.24032 , 4.00000 , 0.86547 , 14.79762
3666 , 202678 , 77.80356 , 5.37039 , 18.55961 , 278.39421 , 27.64633 , 3.75927 , 0.00000 , 55.67884 , 0.79394 , 4.00000 , 0.82058 , 14.65796
3667 , 79152 , 73.59991 , 6.10458 , 15.52423 , 232.86351 , 35.02928 , 4.27321 , 0.00000 , 46.57270 , 2.71925 , 4.00000 , 0.88362 , 22.79892
3668 , 41531 , 311.95064 , 8.00438 , 10.31144 , 154.67163 , 37.69219 , 5.60307 , 0.00000 , 30.93433 , 0.74682 , 4.00000 , 0.89530 , 17.33958
3669 , 209424 , 125.50819 , 10.39452 , 11.88574 , 178.28607 , 27.77553 , 7.27616 , 0.00000 , 35.65721 , 5.54742 , 4.00000 , 0.86103 , 12.13716
3670 , 302522 , 290.57171 , 9.40705 , 8.54604 , 128.19062 , 10.87846 , 6.58494 , 0.00000 , 25.63812 , 3.30512 , 4.00000 , 0.92008 , 21.25955
3671 , 559027 , 275.75788 , 11.53202 , 8.37664 , 125.64966 , 42.59989 , 8.07241 , 0.00000 , 25.12993 , 2.78675 , 4.00000 , 0.89114 , 10.16543
3672 , 604495 , 117.43680 , 12.43140 , 15.83748 , 237.56213 , 57.15831 , 8.70198 , 0.00000 , 47.51243 , 2.41421 , 4.00000 , 0.95278 , 12.23774
3673 , 948818 , 88.36828 , 11.52940 , 16.87956 , 253.19339 , 90.03140 , 8.07058 , 0.00000 , 50.63868 , 5.65631 , 4.00000 , 0.83257 , 18.86503
3674 , 983785 , 289.05966 , 8.23964 , 8.09852 , 121.47785 , 56.73876 , 5.76775 , 0.00000 , 24.29557 , 2.42378 , 4.00000 , 0.81651 , 18.91826
3675 , 481306 , 209.23533 , 8.26313 , 10.56592 , 158.48874 , 33.74551 , 5.78419 , 0.00000 , 31.69775 , 0.52105 , 4.00000 , 0.95507 , 13.64296
3676 , 797075 , 31.11265 , 8.47406 , 15.47072 , 232.06078 , 50.01460 , 5.93184 , 0.00000 , 46.41216 , 4.93115 , 4.00000 , 0.91803 , 19.50108
3677 , 30468 , 16.10752 , 12.36104 , 10.50121 , 157.51818 , 78.27280 , 8.65273 , 0.00000 , 31.50364 , 5.91902 , 4.00000 , 0.93568 , 11.47423
3678 , 682809 , 156.56328 , 12.05867 , 18.94080 , 284.11202 , 27.64681 , 8.44107 , 0.00000 , 56.82240 , 2.74839 , 4.00000 , 0.89949 , 10.76956
3679 , 810608 , 164.71127 , 10.25096 , 17.44857 , 261.72856 , 83.07526 , 7.17567 , 0.00000 , 52.34571 , 0.62764 , 4.00000 , 0.87733 , 12.08823
3680 , 118807 , 76.40365 , 8.76828 , 7.21193 , 108.17898 , 25.64038 , 6.13780 , 0.00000 , 21.63580 , 3.32157 , 5.00000 , 0.96155 , 20.79474
3681 , 805455 , 97.25147 , 10.71886 , 14.54977 , 218.24658 , 5.75155 , 7.50320 , 0.00000 , 43.64932 , 1.32070 , 5.00000 , 0.83912 , 27.88401
3682 , 979642 , 121.31263 , 8.15247 , 15.59461 , 233.91920 , 78.69294 , 5.70673 , 0.00000 , 46.78384 , 0.16380 , 5.00000 , 0.81069 , 9.98747
3683 , 841234 , 56.93340 , 9.41617 , 10.93780 , 164.06698 , 86.79534 , 6.59132 , 0.00000 , 32.81340 , 1.02627 , 5.00000 , 0.97208 , 17.36496
3684 , 702535 , 173.70545 , 9.32535 , 17.20315 , 258.04728 , 83.40872 , 6.52774 , 0.00000 , 51.60946 , 4.78977 , 5.00000 , 0.94661 , 17.23043
3685 , 161898 , 156.78300 , 9.49542 , 8.28822 , 124.32336 , 1.39797 , 6.64680 , 0.00000 , 24.86467 , 2.13241 , 5.00000 , 0.95568 , 21.24943
3686 , 276961 , 345.30691 , 10.13003 , 8.75390 , 131.30847 , 96.04737 , 7.09102 , 0.00000 , 26.26169 , 1.60414 , 5.00000 , 0.93966 , 18.42740
3687 , 185085 , 221.40045 , 10.63623 , 17.30006 , 259.50087 , 92.75592 , 7.44536 , 0.00000 , 51.90017 , 1.98389 , 5.00000 , 0.85465 , 17.40918
3688 , 401988 , 20.64347 , 11.65496 , 16.53518 , 248.02769 , 50.28776 , 8.15847 , 0.00000 , 49.60554 , 3.06142 , 5.00000 , 0.86879 , 24.31000
3689 , 683425 , 161.77141 , 11.23322 , 9.27922 , 139.18837 , 55.11089 , 7.86326 , 0.00000 , 27.83767 , 5.18472 , 5.00000 , 0.90659 , 15.35141
3690 , 67567 , 229.31507 , 9.41021 , 15.33702 , 230.05526 , 76.25974 , 6.58715 , 0.00000 , 46.01105 , 4.83381 , 5.00000 , 0.96523 , 17.89547
3691 , 884070 , 167.28768 , 6.58241 , 19.47335 , 292.10018 , 37.69758 , 4.60768 , 0.00000 , 58.42004 , 5.59164 , 5.00000 , 0.93534 , 8.50870
3692 , 350480 , 310.25738 , 10.07234 , 7.76457 , 116.46861 , 48.94276 , 7.05064 , 0.00000 , 23.29372 , 5.46636 , 5.00000 , 0.88473 , 20.59456
3693 , 477824 , 233.65025 , 9.72881 , 14.24398 , 213.65970 , 80.54307 , 6.81017 , 0.00000 , 42.73194 , 1.21167 , 5.00000 , 0.95690 , 19.17682
3694 , 290652 , 25.49175 , 12.62485 , 9.62597 , 144.38957 , 45.83140 , 8.83739 , 0.00000 , 28.87791 , 2.50261 , 5.00000 , 0.88834 , 24.08669
3695 , 270786 , 69.66541 , 10.07366 , 11.59524 , 173.92854 , 94.00549 , 7.05156 , 0.00000 , 34.78571 , 3.05796 , 5.00000 , 0.85817 , 19.65541
3696 , 700481 , 43.81845 , 11.21510 , 17.88340 , 268.25103 , 5.86146 , 7.85057 , 0.00000 , 53.65021 , 2.66052 , 5.00000 , 0.98112 , 14.02545
3697 , 82203 , 14.89960 , 8.93979 , 10.97111 , 164.56661 , 0.19731 , 6.25785 , 0.00000 , 32.91332 , 5.84483 , 5.00000 , 0.98684 , 9.47022
3698 , 91506 , 54.05071 , 10.46485 , 15.93016 , 238.95247 , 49.28774 , 7.32539 , 0.00000 , 47.79049 , 5.75963 , 5.00000 , 0.83885 , 19.08089
3699 , 794793 , 124.62314 , 10.57199 , 10.46123 , 156.91845 , 24.14624 , 7.40040 , 0.00000 , 31.38369 , 0.59587 , 5.00000 , 0.82976 , 21.05680
3700 , 673830 , 189.48455 , 10.61206 , 18.42492 , 276.37385 , 0.67509 , 5.30603 , 0.00000 , 55.27477 , 6.21875 , 1.00000 , 0.96006 , 22.98567
3701 , 560462 , 126.87241 , 8.14352 , 15.07449 , 226.11737 , 22.29667 , 4.07176 , 0.00000 , 45.22347 , 2.83548 , 1.00000 , 0.85137 , 23.38591
3702 , 80159 , 46.02393 , 6.04696 , 13.40335 , 201.05021 , 5.86030 , 3.02348 , 0.00000 , 40.21004 , 1.77249 , 1.00000 , 0.82112 , 17.38992
3703 , 546578 , 277.43820 , 8.76249 , 10.70850 , 160.62747 , 91.75592 , 4.38125 , 0.00000 , 32.12549 , 3.47240 , 1.00000 , 0.91189 , 18.48921
3704 , 216033 , 345.26239 , 11.82714 , 9.69128 , 145.36923 , 97.18204 , 5.91357 , 0.00000 , 29.07385 , 6.06416 , 1.00000 , 0.93946 , 14.98609
3705 , 479385 , 267.69620 , 7.91985 , 14.20246 , 213.03683 , 20.20595 , 3.95993 , 0.00000 , 42.60737 , 3.58502 , 1.00000 , 0.86872 , 15.91912
3706 , 4773 , 246.75612 , 9.52477 , 8.66826 , 130.02389 , 76.01933 , 4.76238 , 0.00000 , 26.00478 , 1.58905 , 1.00000 , 0.94996 , 16.84318
3707 , 429253 , 13.59213 , 10.98748 , 10.77702 , 161.65527 , 33.26044 , 5.49374 , 0.00000 , 32.33105 , 0.03263 , 1.00000 , 0.95927 , 19.16683
3708 , 369940 , 273.53278 , 9.22431 , 8.02968 , 120.44517 , 8.42813 , 4.61216 , 0.00000 , 24.08903 , 0.30762 , 1.00000 , 0.93446 , 15.97615
3709 , 66493 , 69.70431 , 11.67025 , 16.53682 , 248.05225 , 98.74946 , 5.83513 , 0.00000 , 49.61045 , 2.96201 , 1.00000 , 0.89927 , 12.76765
3710 , 552918 , 120.07427 , 10.39098 , 11.08094 , 166.21417 , 29.04687 , 5.19549 , 0.00000 , 33.24283 , 1.55339 , 1.00000 , 0.82756 , 12.09064
3711 , 75326 , 198.48526 , 11.49228 , 7.53446 , 113.01686 , 33.81035 , 5.74614 , 0.00000 , 22.60337 , 3.78164 , 1.00000 , 0.93859 , 23.46899
3712 , 576192 , 162.46076 , 7.86152 , 18.19046 , 272.85690 , 88.01990 , 3.93076 , 0.00000 , 54.57138 , 5.18930 , 1.00000 , 0.91467 , 15.77986
3713 , 192803 , 238.71812 , 10.70363 , 12.67485 , 190.12282 , 35.82757 , 5.35182 , 0.00000 , 38.02456 , 1.20823 , 1.00000 , 0.83460 , 24.35719
3714 , 465594 , 235.10854 , 11.27785 , 11.07650 , 166.14754 , 82.83030 , 5.63893 , 0.00000 , 33.22951 , 4.48143 , 1.00000 , 0.85525 , 9.75481
3715 , 539785 , 134.75888 , 11.49610 , 17.62319 , 264.34787 , 34.17885 , 5.74805 , 0.00000 , 52.86957 , 2.08403 , 1.00000 , 0.83674 , 14.90041
3716 , 304956 , 245.93397 , 8.14238 , 11.53761 , 173.06417 , 73.44728 , 4.07119 , 0.00000 , 34.61283 , 2.21035 , 1.00000 , 0.85311 , 18.35915
3717 , 432919 , 141.75690 , 7.56047 , 7.21457 , 108.21854 , 40.68741 , 3.78024 , 0.00000 , 21.64371 , 6.11001 , 1.00000 , 0.91966 , 15.32009
3718 , 721685 , 162.64862 , 13.88676 , 15.30431 , 229.56469 , 80.08527 , 6.94338 , 0.00000 , 45.91294 , 5.43936 , 1.00000 , 0.91251 , 22.43905
3719 , 544125 , 29.31474 , 12.87595 , 16.00952 , 240.14281 , 61.87864 , 6.43797 , 0.00000 , 48.02856 , 1.00514 , 1.00000 , 0.97324 , 23.53597
3720 , 319585 , 177.37864 , 9.91103 , 17.28961 , 259.34413 , 67.72641 , 4.95552 , 0.00000 , 51.86883 , 4.08796 , 2.00000 , 0.85017 , 10.67567
3721 , 633444 , 193.15781 , 10.44864 , 17.78381 , 266.75715 , 42.33373 , 5.22432 , 0.00000 , 53.35143 , 0.96986 , 2.00000 , 0.83381 , 13.44006
3722 , 187733 , 250.14293 , 10.86548 , 14.19435 , 212.91519 , 83.63061 , 5.43274 , 0.00000 , 42.58304 , 3.96317 , 2.00000 , 0.83147 , 18.81233
3723 , 759786 , 183.08983 , 10.91739 , 8.17418 , 122.61272 , 75.41048 , 5.45870 , 0.00000 , 24.52254 , 1.42760 , 2.00000 , 0.96572 , 18.43680
3724 , 42280 , 206.01858 , 11.04459 , 16.31495 , 244.72431 , 72.30069 , 5.52230 , 0.00000 , 48.94486 , 4.99189 , 2.00000 , 0.97661 , 7.66397
3725 , 736777 , 170.72870 , 9.79134 , 17.09957 , 256.49348 , 97.68296 , 4.89567 , 0.00000 , 51.29870 , 2.32667 , 2.00000 , 0.81407 , 20.05899
3726 , 608621 , 101.91162 , 10.08208 , 8.48792 , 127.31881 , 91.48536 , 5.04104 , 0.00000 , 25.46376 , 2.57849 , 2.00000 , 0.96823 , 11.09351
3727 , 290464 , 145.62228 , 14.03198 , 19.38246 , 290.73685 , 42.63024 , 7.01599 , 0.00000 , 58.14737 , 2.68345 , 2.00000 , 0.97685 , 12.87973
3728 , 370461 , 106.30762 , 8.57034 , 17.65992 , 264.89876 , 8.67680 , 4.28517 , 0.00000 , 52.97975 , 3.04136 , 2.00000 , 0.92013 , 13.84431
3729 , 190790 , 241.25699 , 8.89259 , 8.40033 , 126.00495 , 88.67353 , 4.44629 , 0.00000 , 25.20099 , 5.26836 , 2.00000 , 0.91510 , 23.22043
3730 , 152383 , 84.11561 , 7.78610 , 17.56179 , 263.42691 , 73.76468 , 3.89305 , 0.00000 , 52.68538 , 5.45132 , 2.00000 , 0.91677 , 14.11681
3731 , 400652 , 250.37690 , 5.81971 , 16.48527 , 247.27901 , 86.55651 , 2.90986 , 0.00000 , 49.45580 , 5.09875 , 2.00000 , 0.91007 , 17.65552
3732 , 925956 , 164.99635 , 9.12329 , 16.13413 , 242.01193 , 74.07770 , 4.56165 , 0.00000 , 48.40239 , 1.75941 , 2.00000 , 0.81253 , 17.54392
3733 , 375504 , 78.14722 , 10.72693 , 14.06215 , 210.93231 , 54.83989 , 5.36346 , 0.00000 , 42.18646 , 2.48149 , 2.00000 , 0.81904 , 18.92218
3734 , 306981 , 280.75750 , 7.17429 , 10.64022 , 159.60323 , 7.90490 , 3.58715 , 0.00000 , 31.92065 , 2.09128 , 2.00000 , 0.88814 , 21.52038
3735 , 78153 , 235.38590 , 10.27566 , 10.12998 , 151.94977 , 62.91834 , 5.13783 , 0.00000 , 30.38995 , 1.34833 , 2.00000 , 0.90651 , 14.73642
3736 , 316370 , 130.60729 , 7.96351 , 16.73365 , 251.00475 , 16.85588 , 3.98175 , 0.00000 , 50.20095 , 0.42096 , 2.00000 , 0.86280 , 11.09125
3737 , 705290 , 47.82562 , 8.36572 , 16.54495 , 248.17418 , 18.61404 , 4.18286 , 0.00000 , 49.63484 , 0.47704 , 2.00000 , 0.90522 , 17.67853
3738 , 621482 , 114.89580 , 8.90816 , 19.65394 , 294.80917 , 32.28383 , 4.45408 , 0.00000 , 58.96183 , 4.04417 , 2.00000 , 0.82201 , 16.22890
3739 , 911141 , 109.66764 , 9.12106 , 9.40154 , 141.02304 , 16.76409 , 4.56053 , 0.00000 , 28.20461 , 0.27864 , 2.00000 , 0.81460 , 12.99375
3740 , 51622 , 239.88182 , 11.63417 , 7.96141 , 119.42114 , 82.82031 , 5.81708 , 0.00000 , 23.88423 , 3.96261 , 3.00000 , 0.90521 , 24.82650
3741 , 237603 , 153.10518 , 10.65921 , 7.23320 , 108.49798 , 88.05310 , 5.32960 , 0.00000 , 21.69960 , 2.99154 , 3.00000 , 0.91828 , 18.74987
3742 , 526408 , 198.01309 , 8.51203 , 19.79075 , 296.86128 , 40.04632 , 4.25601 , 0.00000 , 59.37226 , 4.75782 , 3.00000 , 0.98042 , 19.59087
3743 , 266072 , 79.22871 , 10.44378 , 16.09329 , 241.39938 , 57.70208 , 5.22189 , 0.00000 , 48.27988 , 2.77444 , 3.00000 , 0.89976 , 9.78659
3744 , 659880 , 76.13367 , 9.86189 , 6.83551 , 102.53270 , 17.35147 , 4.93094 , 0.00000 , 20.50654 , 0.09373 , 3.00000 , 0.83910 , 19.02759
3745 , 371261 , 183.89697 , 10.49407 , 18.44994 , 276.74917 , 4.55289 , 5.24703 , 0.00000 , 55.34983 , 5.89277 , 3.00000 , 0.82557 , 9.62151
3746 , 572570 , 310.58182 , 6.80493 , 8.49029 , 127.35440 , 22.65477 , 3.40247 , 0.00000 , 25.47088 , 2.67675 , 3.00000 , 0.85930 , 11.94176
3747 , 220914 , 232.08271 , 7.42943 , 14.57088 , 218.56315 , 27.11378 , 3.71472 , 0.00000 , 43.71263 , 4.49370 , 3.00000 , 0.94497 , 8.00066
3748 , 142198 , 137.49508 , 8.38776 , 8.26509 , 123.97633 , 25.78119 , 4.19388 , 0.00000 , 24.79527 , 0.46111 , 3.00000 , 0.84020 , 17.90267
3749 , 305748 , 36.47475 , 7.07371 , 11.70913 , 175.63697 , 62.48264 , 3.53685 , 0.00000 , 35.12739 , 2.41733 , 3.00000 , 0.96428 , 13.28398
3750 , 278937 , 146.51086 , 10.11364 , 18.98013 , 284.70201 , 51.01464 , 5.05682 , 0.00000 , 56.94040 , 1.65072 , 3.00000 , 0.98873 , 20.42351
3751 , 517490 , 222.26731 , 11.76029 , 15.77316 , 236.59744 , 18.38559 , 5.88015 , 0.00000 , 47.31949 , 0.18922 , 3.00000 , 0.97551 , 16.16385
3752 , 383906 , 61.74211 , 8.86242 , 17.67911 , 265.18658 , 74.19015 , 4.43121 , 0.00000 , 53.03732 , 5.49919 , 3.00000 , 0.86139 , 22.84722
3753 , 668239 , 350.43046 , 9.30651 , 9.40821 , 141.12316 , 88.22183 , 4.65325 , 0.00000 , 28.22463 , 4.68042 , 3.00000 , 0.96052 , 11.76730
3754 , 238915 , 208.37753 , 9.37488 , 14.24604 , 213.69066 , 23.32616 , 4.68744 , 0.00000 , 42.73813 , 2.66122 , 3.00000 , 0.96193 , 14.59801
3755 , 210610 , 170.52539 , 10.00146 , 15.66944 , 235.04164 , 30.24255 , 5.00073 , 0.00000 , 47.00833 , 3.14899 , 3.00000 , 0.86903 , 18.04883
